,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,genre,movie_id,title
295,,,,,1,,,,,,,,,,,,,,Comedy,298.0,Pushing Hands (1992)
296,,,,,,,,1,,,,,,,,,,,Drama,299.0,Priest (1994)
297,,,,,,,,1,,,,,,,,,,,Drama,300.0,Quiz Show (1994)
298,,,,,,,,1,,,,,,1,,,,,Drama|Romance,301.0,Picture Bride (1995)
299,,,,,,,,1,,,,,,1,,,,,Drama|Romance,302.0,Queen Margot (La Reine Margot) (1994)
300,1,1,,,,,,,,,,,,,,,,1,Action|Adventure|Western,303.0,"Quick and the Dead, The (1995)"
301,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,304.0,Roommates (1995)
302,,,,,1,,,,,,,,,,,,,,Comedy,305.0,Ready to Wear (Pret-A-Porter) (1994)
303,,,,,,,,1,,,,,,,,,,,Drama,306.0,Three Colors: Red (1994)
304,,,,,,,,1,,,,,,,,,,,Drama,307.0,Three Colors: Blue (1993)
305,,,,,,,,1,,,,,,,,,,,Drama,308.0,Three Colors: White (1994)
306,,,,,,,,1,,,,,,,,,,,Drama,309.0,"Red Firecracker, Green Firecracker (1994)"
307,,,,,1,,,,,,,,,,,,,,Comedy,310.0,Rent-a-Kid (1995)
308,,,,,,,,,,,1,,,,,1,,,Horror|Thriller,311.0,Relative Fear (1994)
309,,,,,1,,,,,,,,,,,,,,Comedy,312.0,Stuart Saves His Family (1995)
310,,,1,1,,,,,,,,,,,,,,,Animation|Children's,313.0,"Swan Princess, The (1994)"
311,,,,,,,,1,,,,,,,,,,,Drama,314.0,"Secret of Roan Inish, The (1994)"
312,1,,,,,,,,,,,,,,,,,,Action,315.0,"Specialist, The (1994)"
313,1,1,,,,,,,,,,,,,1,,,,Action|Adventure|Sci-Fi,316.0,Stargate (1994)
314,,,,1,1,,,,1,,,,,,,,,,Children's|Comedy|Fantasy,317.0,"Santa Clause, The (1994)"
315,,,,,,,,1,,,,,,,,,,,Drama,318.0,"Shawshank Redemption, The (1994)"
316,,,,,,,,,,,,,,,,1,,,Thriller,319.0,Shallow Grave (1994)
317,,,,,,,,,,1,,,,,,1,,,Film-Noir|Thriller,320.0,Suture (1993)
318,,,,,,,,1,,,,,,,,,,,Drama,321.0,Strawberry and Chocolate (Fresa y chocolate) (1993)
319,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,322.0,Swimming with Sharks (1995)
320,,,,,1,,,,,,,,,,,,,,Comedy,324.0,"Sum of Us, The (1994)"
321,,,,,1,,,,,,,,,,,,,,Comedy,325.0,National Lampoon's Senior Trip (1995)
322,,,,,,,,1,,,,,,,,,,,Drama,326.0,To Live (Huozhe) (1994)
323,1,,,,1,,,,,,,1,,,1,,,,Action|Comedy|Musical|Sci-Fi,327.0,Tank Girl (1995)
324,,,,,,,,,,,1,,,,,,,,Horror,328.0,Tales From the Crypt Presents: Demon Knight (1995)
325,1,1,,,,,,,,,,,,,1,,,,Action|Adventure|Sci-Fi,329.0,Star Trek: Generations (1994)
326,,,,,1,,,,,,1,,,,,,,,Comedy|Horror,330.0,Tales from the Hood (1995)
327,,,,,,,,1,,,,,,,,,,,Drama,331.0,Tom & Viv (1994)
328,,,,,,,,,,,1,,,,1,,,,Horror|Sci-Fi,332.0,Village of the Damned (1995)
329,,,,,1,,,,,,,,,,,,,,Comedy,333.0,Tommy Boy (1995)
330,,,,,,,,1,,,,,,,,,,,Drama,334.0,Vanya on 42nd Street (1994)
331,,,,,,,,,,,,,1,,,1,,,Mystery|Thriller,335.0,"Underneath, The (1995)"
332,,,,,,,,1,,,,,,,,,1,,Drama|War,336.0,"Walking Dead, The (1995)"
333,,,,,,,,1,,,,,,,,,,,Drama,337.0,What's Eating Gilbert Grape (1993)
334,,,,,,,,,,,,,,,1,1,,,Sci-Fi|Thriller,338.0,Virtuosity (1995)
335,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,339.0,While You Were Sleeping (1995)
336,,1,,,,,,1,,,,,,,,,,,Adventure|Drama,340.0,"War, The (1994)"
337,,,,,,,,1,,,,,,,,,,,Drama,341.0,Double Happiness (1994)
338,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,342.0,Muriel's Wedding (1994)
339,,,,1,,,,,,,,,,,,,,,Children's,343.0,"Baby-Sitters Club, The (1995)"
340,,,,,1,,,,,,,,,,,,,,Comedy,344.0,Ace Ventura: Pet Detective (1994)
341,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,345.0,"Adventures of Priscilla, Queen of the Desert, The (1994)"
342,,,,,,,,1,,,,1,,,,,,,Drama|Musical,346.0,Backbeat (1993)
343,,,,,,,,1,,,,,,,,,,,Drama,347.0,Bitter Moon (1992)
344,,,,,1,,,,,,,,,,,,,,Comedy,348.0,Bullets Over Broadway (1994)
345,1,1,,,,,,,,,,,,,,1,,,Action|Adventure|Thriller,349.0,Clear and Present Danger (1994)
346,,,,,,,,1,,,,,1,,,1,,,Drama|Mystery|Thriller,350.0,"Client, The (1994)"
347,,,,,1,,,1,,,,,,1,,,,,Comedy|Drama|Romance,351.0,"Corrina, Corrina (1994)"
348,,,,,1,,,,,,,,,,,,,,Comedy,352.0,Crooklyn (1994)
349,1,,,,,,,,,,,,,1,,1,,,Action|Romance|Thriller,353.0,"Crow, The (1994)"
350,,,,,,,,1,,,,,,,,,,,Drama,354.0,Cobb (1994)
351,,,,1,1,,,,,,,,,,,,,,Children's|Comedy,355.0,"Flintstones, The (1994)"
352,,,,,1,,,,,,,,,1,,,1,,Comedy|Romance|War,356.0,Forrest Gump (1994)
353,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,357.0,Four Weddings and a Funeral (1994)
354,,,,,,,,1,,,,,,,,,,,Drama,358.0,Higher Learning (1995)
355,,,,,1,,,1,,,,,,1,,,,,Comedy|Drama|Romance,359.0,I Like It Like That (1994)
356,1,,,,1,,,,,,,,,,,,,,Action|Comedy,360.0,I Love Trouble (1994)
357,,,,,,,,1,,,,,,1,,,,,Drama|Romance,361.0,It Could Happen to You (1994)
358,,1,,1,,,,,,,,,,1,,,,,Adventure|Children's|Romance,362.0,"Jungle Book, The (1994)"
359,,,,,,,1,,,,,,,,,,,,Documentary,363.0,"Wonderful, Horrible Life of Leni Riefenstahl, The (Die Macht der Bilder) (1993)"
360,,,1,1,,,,,,,,1,,,,,,,Animation|Children's|Musical,364.0,"Lion King, The (1994)"
361,,,,,,,,1,,,,,,,,,,,Drama,365.0,Little Buddha (1993)
362,,,,,,,,,,,1,,,,,,,,Horror,366.0,Wes Craven's New Nightmare (1994)
363,,,,,1,1,,,1,,,,,,,,,,Comedy|Crime|Fantasy,367.0,"Mask, The (1994)"
364,1,,,,1,,,,,,,,,,,,,1,Action|Comedy|Western,368.0,Maverick (1994)
365,,,,,,,,1,,,,,,,,,,,Drama,369.0,Mrs. Parker and the Vicious Circle (1994)
366,,,,,1,,,,,,,,,,,,,,Comedy,370.0,Naked Gun 33 1/3: The Final Insult (1994)
367,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,371.0,"Paper, The (1994)"
368,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,372.0,Reality Bites (1994)
369,,,,,,,,,,,,,,,,1,,,Thriller,373.0,Red Rock West (1992)
370,,,,1,1,,,,,,,,,,,,,,Children's|Comedy,374.0,Richie Rich (1994)
371,,,,,,,,1,,,,,,,,,,,Drama,375.0,Safe Passage (1994)
372,1,,,,,,,,,,,,,,,1,,,Action|Thriller,376.0,"River Wild, The (1994)"
373,1,,,,,,,,,,,,,1,,1,,,Action|Romance|Thriller,377.0,Speed (1994)
374,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,378.0,Speechless (1994)
375,1,,,,,,,,,,,,,,1,,,,Action|Sci-Fi,379.0,Timecop (1994)
376,1,1,,,1,,,,,,,,,1,,,,,Action|Adventure|Comedy|Romance,380.0,True Lies (1994)
377,,,,,,,,1,,,,,,,,,,,Drama,381.0,When a Man Loves a Woman (1994)
378,,,,,,,,1,,,1,,,,,,,,Drama|Horror,382.0,Wolf (1994)
379,,,,,,,,,,,,,,,,,,1,Western,383.0,Wyatt Earp (1994)
380,1,,,,,,,,,,,,,,,,,,Action,384.0,Bad Company (1995)
381,,,,,,,,1,,,,,,,,,,,Drama,385.0,"Man of No Importance, A (1994)"
382,,,,,,,,1,,,,,,,,,,,Drama,386.0,S.F.W. (1994)
383,1,,,,1,,,,,,,,,,,,,,Action|Comedy,387.0,"Low Down Dirty Shame, A (1994)"
384,,,,,,,,1,,,,,,,,,,,Drama,388.0,Boys Life (1995)
385,,,,,,,,1,,,,,,1,,,1,,Drama|Romance|War,389.0,"Colonel Chabert, Le (1994)"
386,1,,,,1,,,1,,,,,,,,,,,Action|Comedy|Drama,390.0,Faster Pussycat! Kill! Kill! (1965)
387,,,,,,1,,1,,,,,,,,,,,Crime|Drama,391.0,Jason's Lyric (1994)
388,,1,,1,,,,,,,,,,,,,,,Adventure|Children's,392.0,"Secret Adventures of Tom Thumb, The (1993)"
389,1,,,,,,,,,,,,,,,,,,Action,393.0,Street Fighter (1994)
390,1,,,,,,,,,,,,,,,,,,Action,394.0,Coldblooded (1995)
391,,,,,,,,1,,,,,,,,,,,Drama,395.0,Desert Winds (1995)
392,,,,,,,,1,,,,,,,,,,,Drama,396.0,Fall Time (1995)
393,,,,,,,,,,,1,,,,,,,,Horror,397.0,"Fear, The (1995)"
394,,,,,,,1,,,,,,,,,,,,Documentary,398.0,Frank and Ollie (1995)
395,,,,,,,,1,,,,,,,,,,,Drama,399.0,Girl in the Cadillac (1995)
396,,,,,,,,1,,,,,,,,,,,Drama,400.0,Homage (1995)
397,1,,,,,,,,,,,,,,,1,,,Action|Thriller,401.0,Mirage (1995)
398,,,,,1,,,,,,,,,,,,,,Comedy,402.0,Open Season (1996)
399,,,,,1,1,,1,,,,,,,,,,,Comedy|Crime|Drama,403.0,Two Crimes (1995)
400,,,,,,,1,,,,,,,,,,,,Documentary,404.0,Brother Minister: The Assassination of Malcolm X (1994)
401,1,,,,,,,,,,,,,,1,,,,Action|Sci-Fi,405.0,Highlander III: The Sorcerer (1994)
402,,,,,,,,1,,,,,,,,,,,Drama,406.0,Federal Hill (1994)
403,,,,,,,,,,,1,,,,,1,,,Horror|Thriller,407.0,In the Mouth of Madness (1995)
404,,,,,,,,1,,,,,,,,,,,Drama,408.0,8 Seconds (1994)
405,,,,,,,,1,,,,,,,,,,,Drama,409.0,Above the Rim (1994)
406,,,,,1,,,,,,,,,,,,,,Comedy,410.0,Addams Family Values (1993)
407,,,,,1,,,,,,,,,,,,,,Comedy,411.0,You So Crazy (1994)
408,,,,,,,,1,,,,,,,,,,,Drama,412.0,"Age of Innocence, The (1993)"
409,,,,,1,,,,,,,,,,,,,,Comedy,413.0,Airheads (1994)
410,,,,,1,,,,,,,,,,,,,,Comedy,414.0,"Air Up There, The (1994)"
411,,,,,1,,,,,,,,,,,1,,,Comedy|Thriller,415.0,Another Stakeout (1993)
412,,,,,,,,,,,,,,,,,,1,Western,416.0,Bad Girls (1994)
413,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,417.0,Barcelona (1994)
414,,,,,,,,1,,,,,,,,,,,Drama,418.0,Being Human (1993)
415,,,,,1,,,,,,,,,,,,,,Comedy,419.0,"Beverly Hillbillies, The (1993)"
416,1,,,,1,,,,,,,,,,,,,,Action|Comedy,420.0,Beverly Hills Cop III (1994)
417,,1,,1,,,,,,,,,,,,,,,Adventure|Children's,421.0,Black Beauty (1994)
418,,,,,,,,,,,,,,,,1,,,Thriller,422.0,Blink (1994)
419,1,,,,,,,,,,,,,,,1,,,Action|Thriller,423.0,Blown Away (1994)
420,,,,,,,,1,,,,,,,,,,,Drama,424.0,Blue Chips (1994)
421,,,,,,,,1,,,,,,1,,,,,Drama|Romance,425.0,Blue Sky (1994)
422,,,,,,,,,,,1,,,,1,1,,,Horror|Sci-Fi|Thriller,426.0,Body Snatchers (1993)
423,,,,,,,,,,,,,1,1,,1,,,Mystery|Romance|Thriller,427.0,Boxing Helena (1993)
424,,,,,,,,1,,,,,,,,,,,Drama,428.0,"Bronx Tale, A (1993)"
425,,,,,1,,,,,,,,,,,,,,Comedy,429.0,Cabin Boy (1994)
426,,,,,,,,1,,,,,,,,,,,Drama,430.0,Calendar Girl (1993)
427,,,,,,1,,1,,,,,,,,,,,Crime|Drama,431.0,Carlito's Way (1993)
428,,,,,1,,,,,,,,,,,,,1,Comedy|Western,432.0,City Slickers II: The Legend of Curly's Gold (1994)
429,,,,,1,,,,,,,,,,,,,,Comedy,433.0,Clean Slate (1994)
430,1,1,,,,1,,,,,,,,,,,,,Action|Adventure|Crime,434.0,Cliffhanger (1993)
431,,,,,1,,,,,,,,,,1,,,,Comedy|Sci-Fi,435.0,Coneheads (1993)
432,,,,,,,,1,,,,,,,,1,,,Drama|Thriller,436.0,Color of Night (1994)
433,,,,,1,,,,,,,,,,,,,,Comedy,437.0,Cops and Robbersons (1994)
434,1,,,,1,,,,,,,,,,,,,,Action|Comedy,438.0,"Cowboy Way, The (1994)"
435,,,,,,,,1,,,,,,,,,,,Drama,439.0,Dangerous Game (1993)
436,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,440.0,Dave (1993)
437,,,,,1,,,,,,,,,,,,,,Comedy,441.0,Dazed and Confused (1993)
438,1,,,,,,,,,,,,,,1,,,,Action|Sci-Fi,442.0,Demolition Man (1993)
439,,,,,,,1,,,,,,,,,,,,Documentary,443.0,"Endless Summer 2, The (1994)"
440,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,444.0,Even Cowgirls Get the Blues (1993)
441,,,,,1,,,,,,,,,,,,,,Comedy,445.0,Fatal Instinct (1993)
442,,,,,,,,1,,,,,,1,,,,,Drama|Romance,446.0,Farewell My Concubine (1993)
443,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,447.0,"Favor, The (1994)"
444,,,,,,,,1,,,,,,,,,,,Drama,448.0,Fearless (1993)
445,,,,,1,,,,,,,,,,,,,,Comedy,449.0,Fear of a Black Hat (1993)
446,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,450.0,With Honors (1994)
447,,,,,,,,1,,,,,1,1,,,,,Drama|Mystery|Romance,451.0,Flesh and Bone (1993)
448,,,,,,,,1,,,,,,,,,,,Drama,452.0,Widows' Peak (1994)
449,,,,,1,,,,,,,,,,,,,,Comedy,453.0,For Love or Money (1993)
450,,,,,,,,1,,,,,,,,1,,,Drama|Thriller,454.0,"Firm, The (1993)"
451,,1,,1,,,,1,,,,,,,,,,,Adventure|Children's|Drama,455.0,Free Willy (1993)
452,,,,,,,,1,,,,,,,,,,,Drama,456.0,Fresh (1994)
453,1,,,,,,,,,,,,,,,1,,,Action|Thriller,457.0,"Fugitive, The (1993)"
454,,,,,,,,1,,,,,,,,,,1,Drama|Western,458.0,Geronimo: An American Legend (1993)
455,1,,,,,,,,,,,,,,,,,,Action,459.0,"Getaway, The (1994)"
456,,,,,1,,,,,,,,,,,,,,Comedy,460.0,Getting Even with Dad (1994)
457,,,,,,,,1,,,,,,1,,,,,Drama|Romance,461.0,Go Fish (1994)
458,1,1,,,,,,,,,,,,,,,,,Action|Adventure,462.0,"Good Man in Africa, A (1994)"
459,,,,,,1,,1,,,,,,,,1,,,Crime|Drama|Thriller,463.0,Guilty as Sin (1993)
460,1,1,,,,1,,,,,,,,,,1,,,Action|Adventure|Crime|Thriller,464.0,Hard Target (1993)
461,1,,,,,,,1,,,,,,,,,1,,Action|Drama|War,465.0,Heaven & Earth (1993)
462,1,,,,1,,,,,,,,,,,,1,,Action|Comedy|War,466.0,Hot Shots! Part Deux (1993)
463,,,,,1,,,,,,,,,,,,,,Comedy,467.0,Live Nude Girls (1995)
464,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,468.0,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)"
465,,,,,,,,1,,,,,,1,,,,,Drama|Romance,469.0,"House of the Spirits, The (1993)"
466,,,,,1,,,,,,,,,,,,,,Comedy,470.0,House Party 3 (1994)
467,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,471.0,"Hudsucker Proxy, The (1994)"
468,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,472.0,I'll Do Anything (1994)
469,,,,,1,,,,,,,,,,,,1,,Comedy|War,473.0,In the Army Now (1994)
470,1,,,,,,,,,,,,,,,1,,,Action|Thriller,474.0,In the Line of Fire (1993)
471,,,,,,,,1,,,,,,,,,,,Drama,475.0,In the Name of the Father (1993)
472,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,476.0,"Inkwell, The (1994)"
473,,,,,,,,1,,,,,,,,,,,Drama,477.0,What's Love Got to Do with It? (1993)
474,,,,,1,,,,,,,,,,,,,,Comedy,478.0,Jimmy Hollywood (1994)
475,1,,,,,,,,,,,,,,,,,,Action,479.0,Judgment Night (1993)
476,1,1,,,,,,,,,,,,,1,,,,Action|Adventure|Sci-Fi,480.0,Jurassic Park (1993)
477,,,,,,,,1,,,,,,,,1,,,Drama|Thriller,481.0,Kalifornia (1993)
478,,,,,,,,,,,,,,,,1,,,Thriller,482.0,Killing Zoe (1994)
479,,,,,,,,1,,,,,,,,,,,Drama,483.0,King of the Hill (1993)
480,,1,,1,,,,,,,,,,,,,,,Adventure|Children's,484.0,Lassie (1994)
481,1,,,,1,,,,,,,,,,,,,,Action|Comedy,485.0,Last Action Hero (1993)
482,,,,,1,,,,,,,,,,,,,,Comedy,486.0,Life with Mikey (1993)
483,,,,,1,,,,,,,,,,,,,1,Comedy|Western,487.0,Lightning Jack (1994)
484,,,,,,,,1,,,,,,,,,,,Drama,488.0,M. Butterfly (1993)
485,,,,,1,,,,,,,,,,,,,,Comedy,489.0,Made in America (1993)
486,,,,,,,,,,,,,,,,1,,,Thriller,490.0,Malice (1993)
487,,,,,,,,1,,,,,,,,,,,Drama,491.0,"Man Without a Face, The (1993)"
488,,,,,1,,,,,,,,1,,,,,,Comedy|Mystery,492.0,Manhattan Murder Mystery (1993)
489,1,,,,,1,,1,,,,,,,,,,,Action|Crime|Drama,493.0,Menace II Society (1993)
490,1,,,,,,,,,,,,,,,1,,,Action|Thriller,494.0,Executive Decision (1996)
491,,,,,,,,1,,,,,,,,,,,Drama,495.0,In the Realm of the Senses (Ai no corrida) (1976)
492,,,,,1,,,1,,,,,,1,,,,,Comedy|Drama|Romance,496.0,What Happened Was... (1994)
493,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,497.0,Much Ado About Nothing (1993)
494,,,,,,,,1,,,,,,1,,,,,Drama|Romance,498.0,Mr. Jones (1993)
495,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,499.0,Mr. Wonderful (1993)
496,,,,,1,,,,,,,,,,,,,,Comedy,500.0,Mrs. Doubtfire (1993)
497,,,,,,,,1,,,,,,,,,,,Drama,501.0,Naked (1993)
498,1,,,1,,,,,,,,,,,,,,,Action|Children's,502.0,"Next Karate Kid, The (1994)"
499,,,,,,,,1,,,,,,,,,,,Drama,503.0,"New Age, The (1994)"
500,1,,,,,,,,,,,,,,1,,,,Action|Sci-Fi,504.0,No Escape (1994)
501,,,,,1,,,,,,,,,,,,,,Comedy,505.0,North (1994)
502,,,,,,,,1,,,,,,,,,,,Drama,506.0,Orlando (1993)
503,1,,,,,,,1,,,,,,,,,,,Action|Drama,507.0,"Perfect World, A (1993)"
504,,,,,,,,1,,,,,,,,,,,Drama,508.0,Philadelphia (1993)
505,,,,,,,,1,,,,,,1,,,,,Drama|Romance,509.0,"Piano, The (1993)"
506,,,,,,,,1,,,,,,,,,,,Drama,510.0,Poetic Justice (1993)
507,1,,,,,,,1,,,,,,,,,,,Action|Drama,511.0,"Program, The (1993)"
508,,,,,,,,,,,1,,,,1,,,,Horror|Sci-Fi,512.0,Robert A. Heinlein's The Puppet Masters (1994)
509,,,,,1,,,,,,,,1,1,,,,,Comedy|Mystery|Romance,513.0,Radioland Murders (1994)
510,,,,,1,,,,,,,,,,,,,,Comedy,514.0,"Ref, The (1994)"
511,,,,,,,,1,,,,,,,,,,,Drama,515.0,"Remains of the Day, The (1993)"
512,,,,,1,,,1,,,,,,,,,1,,Comedy|Drama|War,516.0,Renaissance Man (1994)
513,1,,,,,,,1,,,,,1,,,,,,Action|Drama|Mystery,517.0,Rising Sun (1993)
514,,,,,1,,,,,,,,,,,,,,Comedy,518.0,"Road to Wellville, The (1994)"
515,,,,,,,,,,,,,,,1,1,,,Sci-Fi|Thriller,519.0,Robocop 3 (1993)
516,,,,,1,,,,,,,,,,,,,,Comedy,520.0,Robin Hood: Men in Tights (1993)
517,,,,,,1,,,,,,,,,,1,,,Crime|Thriller,521.0,Romeo Is Bleeding (1993)
518,1,,,,,,,1,,,,,,,,,,,Action|Drama,522.0,Romper Stomper (1992)
519,,,,,,,,1,,,,,,,,,,,Drama,523.0,Ruby in Paradise (1993)
520,,,,,,,,1,,,,,,,,,,,Drama,524.0,Rudy (1993)
521,,,,,,,,1,,,,,,,,,,,Drama,525.0,"Saint of Fort Washington, The (1993)"
522,,,,,,,,1,,,,,,,,,,,Drama,526.0,"Savage Nights (Nuits fauves, Les) (1992)"
523,,,,,,,,1,,,,,,,,,1,,Drama|War,527.0,Schindler's List (1993)
524,,,,,,,,1,,,,,,,,,,,Drama,528.0,"Scout, The (1994)"
525,,,,,,,,1,,,,,,,,,,,Drama,529.0,Searching for Bobby Fischer (1993)
526,,,,,,,,1,,,,,,,,,,,Drama,530.0,Second Best (1994)
527,,,,1,,,,1,,,,,,,,,,,Children's|Drama,531.0,"Secret Garden, The (1993)"
528,,,,,1,1,,,,,1,,,,,,,,Comedy|Crime|Horror,532.0,Serial Mom (1994)
529,1,,,,,,,,,,,,,,,,,,Action,533.0,"Shadow, The (1994)"
530,,,,,,,,1,,,,,,1,,,,,Drama|Romance,534.0,Shadowlands (1993)
531,,,,,,,,1,,,,,,,,,,,Drama,535.0,Short Cuts (1993)
532,,,,,,,,1,,,,,,,,,,,Drama,536.0,"Simple Twist of Fate, A (1994)"
533,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,537.0,Sirens (1994)
534,,,,,,,,1,,,,,,,,,,,Drama,538.0,Six Degrees of Separation (1993)
535,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,539.0,Sleepless in Seattle (1993)
536,,,,,,,,,,,,,,,,1,,,Thriller,540.0,Sliver (1993)
537,,,,,,,,,,1,,,,,1,,,,Film-Noir|Sci-Fi,541.0,Blade Runner (1982)
538,,,,,1,,,,,,,,,,,,,,Comedy,542.0,Son in Law (1993)
539,,,,,1,,,,,,,,,1,,1,,,Comedy|Romance|Thriller,543.0,So I Married an Axe Murderer (1993)
540,1,,,,,,,,,,,,,,,,,,Action,544.0,Striking Distance (1993)
541,,,,,,,,1,,,,,,,,,,,Drama,545.0,Harlem (1993)
542,1,1,,1,,,,,,,,,,,1,,,,Action|Adventure|Children's|Sci-Fi,546.0,Super Mario Bros. (1993)
543,1,1,,,,,,,,,,,,,,1,,,Action|Adventure|Thriller,547.0,Surviving the Game (1994)
544,1,,,,,,,,,,,,,,,,,,Action,548.0,Terminal Velocity (1994)
545,,,,,,,1,,,,,,,,,,,,Documentary,549.0,Thirty-Two Short Films About Glenn Gould (1993)
546,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,550.0,Threesome (1994)
547,,,,1,1,,,,,,,1,,,,,,,Children's|Comedy|Musical,551.0,"Nightmare Before Christmas, The (1993)"
548,1,1,,,1,,,,,,,,,,,,,,Action|Adventure|Comedy,552.0,"Three Musketeers, The (1993)"
549,,,,,,,,,,,,,,,,,,1,Western,553.0,Tombstone (1993)
550,,,,,,,,,,,,,,,,1,,,Thriller,554.0,Trial by Jury (1994)
551,1,,,,,1,,,,,,,,1,,,,,Action|Crime|Romance,555.0,True Romance (1993)
552,,,,,,,1,,,,,,,,,,,,Documentary,556.0,"War Room, The (1993)"
553,,,,,,,,1,,,,,,,,,,,Drama,557.0,Mamma Roma (1962)
554,1,1,1,1,,,,,1,,,,,,,,,,Action|Adventure|Animation|Children's|Fantasy,558.0,"Pagemaster, The (1994)"
555,,,,,1,,,,,,,,,,,,,,Comedy,559.0,"Paris, France (1993)"
556,,,,,,,,1,,,,,,,,,,,Drama,560.0,"Beans of Egypt, Maine, The (1994)"
557,,,,,,,,,,,,,,,,1,,,Thriller,561.0,Killer (Bulletproof Heart) (1994)
558,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,562.0,Welcome to the Dollhouse (1995)
559,,,,,,,,1,,,,,,,,,,,Drama,563.0,Germinal (1993)
560,,,,,1,,,,,,,,,,,,,,Comedy,564.0,Chasers (1994)
561,,,,,,,,,,,1,,,,,,,,Horror,565.0,Cronos (1992)
562,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,566.0,Naked in New York (1994)
563,,,,,,,,1,,,,,,,,,,,Drama,567.0,Kika (1993)
564,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,568.0,Bhaji on the Beach (1993)
565,,,,1,1,,,,,,,,,,,,,,Children's|Comedy,569.0,Little Big League (1994)
566,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,570.0,"Slingshot, The (Kådisbellan ) (1993)"
567,,,,,,,,1,,,,,,,,,,,Drama,571.0,"Wedding Gift, The (1994)"
568,,,,,,,,1,,,,,,,,,,,Drama,572.0,Foreign Student (1994)
569,,,,,,,,1,,,,,,,,,,,Drama,573.0,"Ciao, Professore! (Io speriamo che me la cavo ) (1993)"
570,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,574.0,Spanking the Monkey (1994)
571,,,,1,1,,,,,,,,,,,,,,Children's|Comedy,575.0,"Little Rascals, The (1994)"
572,,,,,1,,,,,,,,,,,,,,Comedy,576.0,Fausto (1993)
573,,1,,1,,,,,,,,,,,,,,,Adventure|Children's,577.0,Andre (1994)
574,,,,,,,,1,,,,,1,,,,,,Drama|Mystery,578.0,"Hour of the Pig, The (1993)"
575,,,,,,,,,,,,,,,,1,,,Thriller,579.0,"Scorta, La (1993)"
576,,,,,,,,1,,,,,,,,,,,Drama,580.0,Princess Caraboo (1994)
577,,,,,,,1,,,,,,,,,,,,Documentary,581.0,"Celluloid Closet, The (1995)"
578,,,,,1,,,,,,,,,,,,,,Comedy,582.0,Metisse (Café au Lait) (1993)
579,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,583.0,Dear Diary (Caro Diario) (1994)
580,,,,,,,,1,,,,,,,,,,,Drama,584.0,I Don't Want to Talk About It (De eso no se habla) (1993)
581,,,,,1,,,,,,,,,,,,,,Comedy,585.0,"Brady Bunch Movie, The (1995)"
582,,,,1,1,,,,,,,,,,,,,,Children's|Comedy,586.0,Home Alone (1990)
583,,,,,1,,,,,,,,,1,,1,,,Comedy|Romance|Thriller,587.0,Ghost (1990)
584,,,1,1,1,,,,,,,1,,,,,,,Animation|Children's|Comedy|Musical,588.0,Aladdin (1992)
585,1,,,,,,,,,,,,,,1,1,,,Action|Sci-Fi|Thriller,589.0,Terminator 2: Judgment Day (1991)
586,,1,,,,,,1,,,,,,,,,,1,Adventure|Drama|Western,590.0,Dances with Wolves (1990)
587,1,,,,,,,1,,,,,,,,1,,,Action|Drama|Thriller,591.0,Tough and Deadly (1995)
588,1,1,,,,1,,1,,,,,,,,,,,Action|Adventure|Crime|Drama,592.0,Batman (1989)
589,,,,,,,,1,,,,,,,,1,,,Drama|Thriller,593.0,"Silence of the Lambs, The (1991)"
590,,,1,1,,,,,,,,1,,,,,,,Animation|Children's|Musical,594.0,Snow White and the Seven Dwarfs (1937)
591,,,1,1,,,,,,,,1,,,,,,,Animation|Children's|Musical,595.0,Beauty and the Beast (1991)
